id,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,deposit,contact,agegroup,email
9789,45,blue-collar,married,secondary,no,0,no,no,30,jul,25,2,-1,0,unknown,no,21762513075,Middle age,abcdef9789@gmail.com
9790,53,housemaid,married,secondary,no,11820,yes,no,7,sep,82,1,293,1,failure,no,49354237816,Middle age,abcdef9790@gmail.com
9791,56,blue-collar,married,secondary,no,3160,yes,no,19,may,27,1,-1,0,unknown,no,10634349735,Middle age,abcdef9791@gmail.com
9792,59,technician,married,secondary,no,3160,no,no,14,aug,200,4,-1,0,unknown,no,76184123153,Older,abcdef9792@gmail.com
9793,34,management,married,tertiary,no,4020,no,no,26,may,147,1,-1,0,unknown,no,54945201562,Adult,abcdef9793@gmail.com
9794,45,unemployed,single,primary,no,87250,no,no,8,jul,286,2,-1,0,unknown,no,6559414755,Middle age,abcdef9794@gmail.com
9795,32,technician,married,unknown,no,1020,yes,no,21,may,12,11,-1,0,unknown,no,17906411691,Adult,abcdef9795@gmail.com
9796,60,self-employed,married,secondary,no,0,no,no,6,jun,97,1,-1,0,unknown,no,86654129903,Older,abcdef9796@gmail.com
9797,54,blue-collar,divorced,secondary,no,6150,no,yes,20,nov,230,1,-1,0,unknown,no,14601395722,Middle age,abcdef9797@gmail.com
9798,41,services,married,secondary,no,0,yes,no,5,may,114,2,-1,0,unknown,no,19116513512,Middle age,abcdef9798@gmail.com
9799,44,blue-collar,married,secondary,no,30600,yes,no,20,apr,87,2,151,3,failure,no,65135560948,Middle age,abcdef9799@gmail.com
9800,40,technician,married,secondary,no,9900,yes,no,6,feb,252,3,-1,0,unknown,no,29202107933,Adult,abcdef9800@gmail.com
9801,40,services,divorced,primary,no,19370,yes,no,2,jun,86,1,-1,0,unknown,no,40212137145,Adult,abcdef9801@gmail.com
9802,29,technician,married,secondary,no,4280,no,no,14,jul,131,4,-1,0,unknown,no,41686807739,Adult,abcdef9802@gmail.com
9803,28,technician,married,secondary,no,6550,yes,no,9,may,179,2,-1,0,unknown,no,56582320133,Adult,abcdef9803@gmail.com
9804,35,management,married,tertiary,no,160,no,no,19,nov,185,1,-1,0,unknown,no,39123301939,Adult,abcdef9804@gmail.com
9805,33,management,married,tertiary,no,20440,yes,no,15,may,102,3,177,1,failure,no,33241673627,Adult,abcdef9805@gmail.com
9806,33,management,single,tertiary,no,200,no,no,21,aug,329,2,-1,0,unknown,no,60003553627,Adult,abcdef9806@gmail.com
9807,50,retired,married,primary,no,290,no,no,20,jun,135,5,-1,0,unknown,no,94684927282,Middle age,abcdef9807@gmail.com
9808,56,management,married,primary,no,-155,yes,no,17,nov,282,1,-1,0,unknown,no,72200457081,Middle age,abcdef9808@gmail.com
9809,37,management,single,tertiary,no,3400,no,no,11,aug,90,4,-1,0,unknown,no,49516409767,Adult,abcdef9809@gmail.com
9810,53,technician,married,secondary,no,17760,no,no,18,jun,443,7,-1,0,unknown,no,40069184276,Middle age,abcdef9810@gmail.com
9811,27,blue-collar,single,secondary,no,230,no,no,26,feb,590,2,-1,0,unknown,no,39941179683,Adult,abcdef9811@gmail.com
9812,46,technician,married,secondary,no,8630,yes,no,3,feb,67,3,-1,0,unknown,no,96756970768,Middle age,abcdef9812@gmail.com
9813,36,blue-collar,divorced,secondary,no,70510,no,yes,15,jul,106,13,-1,0,unknown,no,28669047657,Adult,abcdef9813@gmail.com
9814,37,admin.,married,secondary,no,10490,no,no,31,jul,126,5,-1,0,unknown,no,7206581524,Adult,abcdef9814@gmail.com
9815,28,admin.,married,tertiary,no,1740,yes,yes,11,feb,56,1,184,2,failure,no,33914420441,Adult,abcdef9815@gmail.com
9816,40,blue-collar,married,primary,no,1370,no,yes,10,jul,214,1,-1,0,unknown,no,5841305861,Adult,abcdef9816@gmail.com
9817,48,blue-collar,married,primary,no,7830,no,yes,6,aug,90,2,-1,0,unknown,no,26622185932,Middle age,abcdef9817@gmail.com
9818,46,services,married,primary,no,1160,yes,no,18,may,267,4,341,3,failure,no,36149905955,Middle age,abcdef9818@gmail.com
9819,39,technician,married,primary,no,21180,yes,no,17,apr,266,2,-1,0,unknown,no,63679341564,Adult,abcdef9819@gmail.com
9820,37,management,single,tertiary,no,102690,yes,no,18,may,28,2,-1,0,unknown,no,8246662330,Adult,abcdef9820@gmail.com
9821,26,admin.,single,secondary,no,1410,yes,no,18,may,19,4,349,6,other,no,23085624114,Adult,abcdef9821@gmail.com
9822,35,blue-collar,divorced,primary,no,130,no,yes,9,jul,364,1,-1,0,unknown,no,61374747728,Adult,abcdef9822@gmail.com
9823,37,management,single,tertiary,no,0,no,no,7,jul,643,3,-1,0,unknown,no,7926559270,Adult,abcdef9823@gmail.com
9824,32,entrepreneur,married,secondary,no,19960,yes,no,18,nov,271,1,-1,0,unknown,no,32572469159,Adult,abcdef9824@gmail.com
9825,31,admin.,single,secondary,no,11290,yes,no,18,may,145,3,-1,0,unknown,no,23561647863,Adult,abcdef9825@gmail.com
9826,36,housemaid,single,tertiary,no,5610,no,no,6,jun,274,2,-1,0,unknown,no,74387664322,Adult,abcdef9826@gmail.com
9827,36,management,married,tertiary,no,5390,no,no,11,aug,176,1,-1,0,unknown,no,12159994888,Adult,abcdef9827@gmail.com
9828,38,services,married,secondary,no,-349,yes,no,20,apr,111,2,328,5,failure,no,61663285482,Adult,abcdef9828@gmail.com
9829,45,admin.,married,secondary,no,69710,no,no,22,may,119,1,-1,0,unknown,no,806936796,Middle age,abcdef9829@gmail.com
9830,58,housemaid,married,tertiary,no,4970,no,no,11,jun,138,5,-1,0,unknown,no,25760900262,Adult,abcdef9830@gmail.com
9831,34,management,married,tertiary,no,3620,yes,no,30,may,38,3,-1,0,unknown,no,471472341,Adult,abcdef9831@gmail.com
9832,51,blue-collar,married,primary,no,44970,yes,no,15,may,276,3,-1,0,unknown,no,19954538578,Middle age,abcdef9832@gmail.com
9833,38,technician,single,tertiary,no,24960,no,no,17,jun,193,1,-1,0,unknown,no,99512684566,Adult,abcdef9833@gmail.com
9834,73,retired,married,secondary,no,28500,no,no,8,oct,512,1,144,7,failure,no,47675229660,Older,abcdef9834@gmail.com
9835,57,technician,married,primary,no,0,no,no,5,jun,58,8,-1,0,unknown,no,16272089972,Middle age,abcdef9835@gmail.com
9836,45,management,married,tertiary,no,11990,no,no,3,feb,221,2,-1,0,unknown,no,1823706137,Middle age,abcdef9836@gmail.com
9837,34,technician,divorced,tertiary,no,660,no,yes,5,feb,102,1,170,2,failure,no,54361288590,Adult,abcdef9837@gmail.com
9838,48,admin.,married,unknown,no,37560,no,no,14,aug,65,10,-1,0,unknown,no,90274408334,Middle age,abcdef9838@gmail.com
9839,39,blue-collar,single,secondary,no,11700,no,no,6,jun,383,1,-1,0,unknown,no,96893461687,Adult,abcdef9839@gmail.com
9840,35,technician,married,tertiary,no,9440,no,no,8,aug,351,2,-1,0,unknown,no,15145125408,Adult,abcdef9840@gmail.com
9841,58,management,divorced,tertiary,no,500,yes,no,3,jun,109,4,-1,0,unknown,no,97894839396,Adult,abcdef9841@gmail.com
9842,36,management,single,tertiary,no,1710,no,no,17,jun,398,4,-1,0,unknown,no,36778659702,Adult,abcdef9842@gmail.com
9843,43,services,married,secondary,no,1220,yes,no,5,may,355,2,-1,0,unknown,no,70723265877,Middle age,abcdef9843@gmail.com
9844,34,blue-collar,divorced,secondary,no,17800,yes,no,2,jun,187,9,-1,0,unknown,no,86970903162,Adult,abcdef9844@gmail.com
9845,52,technician,married,secondary,no,1360,no,no,28,aug,88,5,-1,0,unknown,no,23466458932,Middle age,abcdef9845@gmail.com
9846,36,unknown,married,secondary,no,1790,no,no,8,aug,14,8,-1,0,unknown,no,38142352338,Adult,abcdef9846@gmail.com
9847,32,blue-collar,single,secondary,no,2320,no,no,13,dec,232,1,-1,0,unknown,no,87325841930,Adult,abcdef9847@gmail.com
9848,23,student,single,tertiary,no,820,no,no,4,may,289,4,-1,0,unknown,no,86202989912,Adult,abcdef9848@gmail.com
9849,57,blue-collar,married,primary,no,6300,yes,no,29,may,52,1,-1,0,unknown,no,63553032873,Middle age,abcdef9849@gmail.com
9850,43,blue-collar,married,primary,yes,12020,no,no,30,may,295,1,-1,0,unknown,no,9477383910,Middle age,abcdef9850@gmail.com
9851,33,admin.,single,tertiary,no,8670,yes,no,14,apr,247,1,-1,0,unknown,no,43787051858,Adult,abcdef9851@gmail.com
9852,45,management,divorced,tertiary,no,62000,no,no,29,jul,103,2,-1,0,unknown,no,53851380897,Middle age,abcdef9852@gmail.com
9853,31,admin.,single,secondary,no,-422,yes,no,18,may,64,2,329,15,other,no,69949989022,Adult,abcdef9853@gmail.com
9854,41,self-employed,single,unknown,no,4260,yes,no,19,jun,75,1,-1,0,unknown,no,61344417980,Middle age,abcdef9854@gmail.com
9855,47,management,divorced,tertiary,no,1070,no,no,15,may,246,1,-1,0,unknown,no,40143065087,Middle age,abcdef9855@gmail.com
9856,39,services,divorced,secondary,yes,-96,yes,yes,12,may,38,6,-1,0,unknown,no,50581411468,Adult,abcdef9856@gmail.com
9857,47,blue-collar,married,secondary,no,5810,yes,no,26,aug,79,6,-1,0,unknown,no,70826413744,Middle age,abcdef9857@gmail.com
9858,57,technician,married,secondary,no,4020,yes,no,6,may,153,3,-1,0,unknown,no,29246450298,Middle age,abcdef9858@gmail.com
9859,52,blue-collar,married,secondary,no,5550,yes,no,12,may,314,2,-1,0,unknown,no,9861896596,Middle age,abcdef9859@gmail.com
9860,45,admin.,married,secondary,no,670,no,no,5,feb,326,2,-1,0,unknown,no,28860158970,Middle age,abcdef9860@gmail.com
9861,42,management,married,tertiary,no,720,yes,no,20,apr,124,2,348,3,failure,no,70647116991,Middle age,abcdef9861@gmail.com
9862,32,self-employed,married,secondary,no,19420,yes,no,30,may,84,9,-1,0,unknown,no,60830787844,Adult,abcdef9862@gmail.com
9863,31,technician,single,secondary,no,3730,no,no,22,aug,346,5,-1,0,unknown,no,67423842570,Adult,abcdef9863@gmail.com
9864,25,blue-collar,single,secondary,no,840,yes,no,18,may,6,2,-1,0,unknown,no,43157711284,Adult,abcdef9864@gmail.com
9865,30,technician,married,secondary,no,3940,no,no,22,aug,216,13,-1,0,unknown,no,51648784510,Adult,abcdef9865@gmail.com
9866,33,blue-collar,married,primary,no,9250,no,no,20,nov,884,3,-1,0,unknown,no,22293052961,Adult,abcdef9866@gmail.com
9867,29,blue-collar,married,secondary,no,0,yes,no,11,may,116,6,-1,0,unknown,no,88358405533,Adult,abcdef9867@gmail.com
9868,55,retired,married,secondary,no,66900,no,no,30,apr,534,1,-1,0,unknown,no,31237829449,Middle age,abcdef9868@gmail.com
9869,51,admin.,married,secondary,no,41780,yes,no,30,may,556,1,-1,0,unknown,no,16865988423,Middle age,abcdef9869@gmail.com
9870,68,retired,married,secondary,no,207230,yes,no,28,apr,318,2,-1,0,unknown,no,6675215771,Older,abcdef9870@gmail.com
9871,29,services,single,secondary,no,8870,no,no,4,feb,343,1,-1,0,unknown,no,14109552725,Adult,abcdef9871@gmail.com
9872,35,self-employed,married,secondary,no,5980,yes,no,20,apr,245,1,-1,0,unknown,no,60259979248,Adult,abcdef9872@gmail.com
9873,38,technician,married,secondary,no,10,yes,no,21,nov,57,5,199,1,success,no,79048024148,Adult,abcdef9873@gmail.com
9874,39,management,divorced,secondary,no,43140,yes,no,20,nov,141,4,-1,0,unknown,no,2476225218,Adult,abcdef9874@gmail.com
9875,47,technician,married,tertiary,no,21550,no,no,20,jun,178,3,-1,0,unknown,no,50125584205,Middle age,abcdef9875@gmail.com
9876,22,management,single,tertiary,no,7600,no,no,7,dec,6,1,-1,0,unknown,no,33974780905,Adult,abcdef9876@gmail.com
9877,44,admin.,married,secondary,no,12480,yes,yes,8,may,428,3,-1,0,unknown,no,61783681481,Middle age,abcdef9877@gmail.com
9878,38,technician,single,tertiary,no,51220,yes,no,20,nov,370,1,184,1,failure,no,63707139054,Adult,abcdef9878@gmail.com
9879,56,services,divorced,secondary,no,1910,no,no,23,jul,335,3,-1,0,unknown,no,85148838153,Middle age,abcdef9879@gmail.com
9880,56,management,married,secondary,no,2300,no,no,9,may,73,4,-1,0,unknown,no,96161954432,Middle age,abcdef9880@gmail.com
9881,54,management,divorced,tertiary,no,70100,no,no,11,mar,275,2,-1,0,unknown,no,92909961994,Middle age,abcdef9881@gmail.com
9882,39,services,married,secondary,no,19700,yes,no,8,jun,30,1,404,2,success,no,63422050417,Adult,abcdef9882@gmail.com
9883,36,blue-collar,married,secondary,no,39350,yes,yes,27,may,220,6,-1,0,unknown,no,17217095082,Adult,abcdef9883@gmail.com
9884,42,admin.,married,secondary,no,4370,yes,no,11,aug,120,3,190,1,failure,no,26572195846,Middle age,abcdef9884@gmail.com
9885,51,technician,divorced,secondary,no,23230,yes,yes,18,aug,151,10,-1,0,unknown,no,50697663669,Middle age,abcdef9885@gmail.com
9886,32,management,married,tertiary,no,22130,no,no,29,jan,125,2,154,7,failure,no,32043416489,Adult,abcdef9886@gmail.com
9887,31,management,married,tertiary,no,840,no,yes,1,jul,143,1,-1,0,unknown,no,66408255859,Adult,abcdef9887@gmail.com
9888,23,technician,single,secondary,no,45450,no,no,3,jun,200,1,-1,0,unknown,no,21314190412,Adult,abcdef9888@gmail.com
9889,21,student,single,unknown,no,2000,no,no,1,jun,8,1,-1,0,unknown,no,47889795876,Adult,abcdef9889@gmail.com
9890,45,admin.,single,secondary,no,2060,yes,no,5,may,193,1,-1,0,unknown,no,10471049464,Middle age,abcdef9890@gmail.com
9891,51,technician,married,secondary,no,29370,no,no,21,nov,30,3,-1,0,unknown,no,95464120586,Middle age,abcdef9891@gmail.com
9892,36,unemployed,single,tertiary,no,2210,no,no,3,feb,225,4,-1,0,unknown,no,30077384184,Adult,abcdef9892@gmail.com
9893,56,blue-collar,married,secondary,no,15210,yes,yes,21,nov,19,2,179,3,other,no,94713310707,Middle age,abcdef9893@gmail.com
9894,41,technician,married,secondary,no,1020,yes,yes,14,may,387,9,-1,0,unknown,no,53159099921,Middle age,abcdef9894@gmail.com
9895,57,retired,married,secondary,no,5190,yes,no,3,jun,393,3,-1,0,unknown,no,5972998057,Middle age,abcdef9895@gmail.com
9896,55,blue-collar,married,secondary,no,6600,no,no,5,jun,348,1,-1,0,unknown,no,97108748708,Middle age,abcdef9896@gmail.com
9897,34,management,divorced,tertiary,no,5000,yes,no,29,may,399,1,-1,0,unknown,no,74883869838,Adult,abcdef9897@gmail.com
9898,32,admin.,married,secondary,no,16610,yes,no,5,feb,76,1,209,2,failure,no,41871834964,Adult,abcdef9898@gmail.com
9899,41,blue-collar,single,unknown,no,9610,yes,no,29,may,117,1,-1,0,unknown,no,42516950556,Middle age,abcdef9899@gmail.com
9900,32,admin.,divorced,secondary,no,-273,yes,no,5,may,64,1,-1,0,unknown,no,22627458959,Adult,abcdef9900@gmail.com
9901,53,management,married,tertiary,no,70670,no,no,6,jun,82,3,-1,0,unknown,no,79318958504,Middle age,abcdef9901@gmail.com
9902,43,blue-collar,married,unknown,no,2850,yes,no,15,may,22,6,-1,0,unknown,no,42327635528,Middle age,abcdef9902@gmail.com
9903,27,services,married,secondary,no,2210,no,yes,7,jul,554,1,-1,0,unknown,no,22957280948,Adult,abcdef9903@gmail.com
9904,48,technician,single,secondary,no,4790,no,no,20,may,148,5,-1,0,unknown,no,19600636195,Middle age,abcdef9904@gmail.com
9905,33,services,single,tertiary,no,15950,yes,no,26,may,296,1,-1,0,unknown,no,72105548534,Adult,abcdef9905@gmail.com
9906,41,management,married,tertiary,no,650,yes,no,6,may,524,2,-1,0,unknown,no,29522262657,Middle age,abcdef9906@gmail.com
9907,33,admin.,married,tertiary,no,6400,no,no,24,jul,318,1,-1,0,unknown,no,18825384712,Adult,abcdef9907@gmail.com
9908,25,management,single,tertiary,no,4900,no,no,7,sep,394,1,-1,0,unknown,no,55759648467,Adult,abcdef9908@gmail.com
9909,38,management,married,tertiary,no,14400,no,no,11,aug,111,2,-1,0,unknown,no,97350985307,Adult,abcdef9909@gmail.com
9910,43,self-employed,married,secondary,no,9180,yes,no,6,may,193,1,-1,0,unknown,no,69034132796,Middle age,abcdef9910@gmail.com
9911,56,management,single,tertiary,no,65070,yes,yes,29,jan,134,1,196,1,failure,no,34588784100,Middle age,abcdef9911@gmail.com
9912,28,services,married,secondary,no,40,yes,no,27,jun,133,5,-1,0,unknown,no,64039622227,Adult,abcdef9912@gmail.com
9913,52,self-employed,married,tertiary,no,22890,yes,yes,21,nov,81,1,-1,0,unknown,no,59319532885,Middle age,abcdef9913@gmail.com
9914,32,management,single,tertiary,no,1310,no,no,3,jun,267,3,-1,0,unknown,no,80574084576,Adult,abcdef9914@gmail.com
9915,33,services,single,secondary,no,18520,no,no,25,feb,371,1,204,3,other,no,26192042302,Adult,abcdef9915@gmail.com
9916,31,technician,single,tertiary,no,-749,yes,yes,29,jul,82,4,-1,0,unknown,no,99340541532,Adult,abcdef9916@gmail.com
9917,54,technician,married,secondary,no,7190,yes,no,2,feb,242,1,264,1,failure,no,35584174727,Middle age,abcdef9917@gmail.com
9918,36,technician,married,secondary,no,46130,no,no,2,apr,320,1,134,2,failure,no,27684100002,Adult,abcdef9918@gmail.com
9919,40,admin.,single,secondary,no,6640,no,no,19,nov,188,2,121,2,success,no,11876652259,Adult,abcdef9919@gmail.com
9920,32,admin.,single,tertiary,no,2910,no,no,28,jan,223,6,275,5,other,no,50466850436,Adult,abcdef9920@gmail.com
9921,27,student,single,tertiary,no,240,yes,no,2,feb,344,2,-1,0,unknown,no,6902500325,Adult,abcdef9921@gmail.com
9922,42,technician,single,secondary,no,8230,yes,no,28,jan,137,1,-1,0,unknown,no,83955399602,Middle age,abcdef9922@gmail.com
9923,30,management,married,tertiary,no,12350,yes,no,28,jul,104,3,-1,0,unknown,no,6168040603,Adult,abcdef9923@gmail.com
9924,43,technician,single,secondary,no,11950,yes,no,15,may,516,9,-1,0,unknown,no,21605109985,Middle age,abcdef9924@gmail.com
9925,44,management,married,unknown,no,210,no,no,24,aug,323,2,-1,0,unknown,no,11525334161,Middle age,abcdef9925@gmail.com
9926,46,technician,married,secondary,no,3630,yes,no,6,aug,209,3,-1,0,unknown,no,56705077250,Middle age,abcdef9926@gmail.com
9927,36,blue-collar,single,secondary,no,0,no,no,19,jun,238,1,-1,0,unknown,no,38367490758,Adult,abcdef9927@gmail.com
9928,44,blue-collar,single,primary,no,0,yes,no,24,jul,184,1,-1,0,unknown,no,71825198150,Middle age,abcdef9928@gmail.com
9929,30,management,single,tertiary,no,1360,yes,no,23,may,152,1,-1,0,unknown,no,17549133519,Adult,abcdef9929@gmail.com
9930,34,admin.,single,secondary,no,8460,yes,no,17,apr,758,2,-1,0,unknown,no,92099730462,Adult,abcdef9930@gmail.com
9931,20,student,single,primary,no,0,no,no,1,feb,143,5,91,8,failure,no,51423440223,Adult,abcdef9931@gmail.com
9932,31,services,married,secondary,no,5050,no,no,11,jul,773,3,-1,0,unknown,no,34012148871,Adult,abcdef9932@gmail.com
9933,34,blue-collar,married,primary,no,39860,yes,no,17,apr,345,2,-1,0,unknown,no,78907928149,Adult,abcdef9933@gmail.com
9934,27,technician,single,tertiary,no,118620,no,no,25,may,281,5,101,1,success,no,52379384105,Adult,abcdef9934@gmail.com
9935,47,management,married,primary,yes,1450,no,yes,1,jul,163,1,-1,0,unknown,no,32412207525,Middle age,abcdef9935@gmail.com
9936,56,management,divorced,tertiary,no,20370,no,no,6,may,160,1,91,5,success,no,99878585834,Middle age,abcdef9936@gmail.com
9937,45,technician,divorced,secondary,no,4410,yes,no,2,feb,535,1,-1,0,unknown,no,96031976028,Middle age,abcdef9937@gmail.com
9938,35,blue-collar,married,primary,no,1050,yes,no,8,may,369,2,-1,0,unknown,no,5935283372,Adult,abcdef9938@gmail.com
9939,32,technician,married,secondary,no,4650,yes,no,12,may,210,2,-1,0,unknown,no,81104937037,Adult,abcdef9939@gmail.com
9940,44,entrepreneur,married,secondary,no,3200,yes,yes,5,feb,269,3,234,2,other,no,42492670476,Middle age,abcdef9940@gmail.com
9941,38,services,married,secondary,no,-762,yes,yes,30,may,408,2,-1,0,unknown,no,72004347363,Adult,abcdef9941@gmail.com
9942,32,management,single,tertiary,no,3160,yes,no,29,jan,215,3,-1,0,unknown,no,56965960395,Adult,abcdef9942@gmail.com
9943,58,admin.,married,unknown,no,9030,no,no,28,jan,56,1,-1,0,unknown,no,94643779473,Adult,abcdef9943@gmail.com
9944,35,management,single,tertiary,no,1230,yes,no,9,may,83,3,-1,0,unknown,no,1605166055,Adult,abcdef9944@gmail.com
9945,40,blue-collar,married,secondary,no,2730,yes,no,19,jun,1082,1,-1,0,unknown,no,9345383013,Adult,abcdef9945@gmail.com
9946,36,technician,married,secondary,no,13450,yes,no,30,may,231,3,-1,0,unknown,no,9123481188,Adult,abcdef9946@gmail.com
9947,52,blue-collar,married,secondary,no,10270,no,no,23,jul,59,1,-1,0,unknown,no,61624586308,Middle age,abcdef9947@gmail.com
9948,35,technician,single,secondary,no,18550,yes,no,7,may,138,1,-1,0,unknown,no,19279716458,Adult,abcdef9948@gmail.com
9949,38,services,single,secondary,no,13150,no,no,20,jun,23,12,-1,0,unknown,no,70225482174,Adult,abcdef9949@gmail.com
9950,43,admin.,married,secondary,no,590,yes,no,15,jul,60,3,-1,0,unknown,no,35220914361,Middle age,abcdef9950@gmail.com
9951,43,admin.,married,secondary,no,26820,no,no,30,jul,103,8,-1,0,unknown,no,60312866159,Middle age,abcdef9951@gmail.com
9952,35,management,married,tertiary,no,26820,yes,no,9,jul,156,1,-1,0,unknown,no,35810470520,Adult,abcdef9952@gmail.com
9953,40,services,married,secondary,no,31640,yes,no,3,apr,329,2,-1,0,unknown,no,92813408392,Adult,abcdef9953@gmail.com
9954,49,technician,divorced,secondary,no,3420,no,yes,19,nov,58,3,-1,0,unknown,no,55330656500,Middle age,abcdef9954@gmail.com
9955,35,services,single,secondary,no,17420,yes,no,31,jul,39,2,-1,0,unknown,no,89073625282,Adult,abcdef9955@gmail.com
